Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2006-04-26 00:00:00.000 +0200,Clear,rain,13.311111111111114,13.311111111111114,0.82,3.5420000000000007,73.0,15.826300000000002,0.0,1018.44,Mostly cloudy starting overnight continuing until night.
2006-03-23 00:00:00.000 +0100,Overcast,rain,9.905555555555557,7.855555555555557,0.92,14.6349,10.0,14.812000000000001,0.0,1002.88,Mostly cloudy throughout the day and breezy in the afternoon.
2006-01-22 00:00:00.000 +0100,Overcast,rain,0.5666666666666684,0.5666666666666684,0.92,3.815700000000001,234.0,11.8013,0.0,1020.35,Mostly cloudy throughout the day and breezy in the evening.
2006-03-04 00:00:00.000 +0100,Partly Cloudy,rain,4.861111111111111,0.0777777777777781,0.68,27.9013,190.0,15.826300000000002,0.0,1005.03,Mostly cloudy throughout the day and breezy in the morning.
2007-11-12 00:00:00.000 +0100,Mostly Cloudy,rain,7.1722222222222225,3.0388888888888883,0.71,28.33600000000001,281.0,15.826300000000002,0.0,1003.25,Mostly cloudy throughout the day and breezy overnight.
2013-02-24 00:00:00.000 +0100,Overcast,rain,6.138888888888888,1.7000000000000013,0.82,28.2555,120.0,15.8746,0.0,1009.34,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2013-12-09 00:00:00.000 +0100,Mostly Cloudy,rain,0.6111111111111119,-1.4722222222222214,0.88,6.44,211.0,16.1,0.0,1028.95,Mostly cloudy throughout the day and breezy starting in the afternoon.
2012-12-14 00:00:00.000 +0100,Mostly Cloudy,snow,-6.061111111111112,-12.316666666666668,0.75,17.114300000000004,140.0,15.826300000000002,0.0,1025.71,Mostly cloudy throughout the day and breezy starting in the evening continuing until night.
2008-01-22 00:00:00.000 +0100,Partly Cloudy,rain,2.338888888888889,-0.6666666666666663,0.89,10.706500000000002,182.0,4.9910000000000005,0.0,1013.75,Mostly cloudy throughout the day and breezy starting in the evening.
2007-11-07 00:00:00.000 +0100,Partly Cloudy,rain,3.338888888888888,0.3888888888888905,0.85,11.382700000000002,203.0,9.9015,0.0,1021.27,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2007-02-03 00:00:00.000 +0100,Partly Cloudy,snow,-3.2222222222222228,-5.711111111111113,0.92,6.0053,211.0,15.826300000000002,0.0,1027.31,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.
2009-10-14 00:00:00.000 +0200,Mostly Cloudy,rain,5.5555555555555545,1.6777777777777796,0.7,20.93,300.0,16.1,0.0,1011.2,Mostly cloudy throughout the day and breezy starting in the morning continuing until night.
2009-12-01 00:00:00.000 +0100,Breezy and Overcast,rain,11.666666666666664,11.666666666666664,0.61,35.42,150.0,16.1,0.0,1006.7,Mostly cloudy throughout the day and breezy starting overnight continuing until afternoon.
2009-12-25 00:00:00.000 +0100,Mostly Cloudy,rain,11.111111111111109,11.111111111111109,0.77,25.76,160.0,15.134000000000002,0.0,1003.6,Mostly cloudy throughout the day and breezy starting overnight continuing until morning.
2007-01-29 00:00:00.000 +0100,Overcast,rain,2.7777777777777777,-1.7555555555555555,0.71,20.285999999999998,240.0,15.826300000000002,0.0,1015.02,Mostly cloudy throughout the day and windy starting in the morning continuing until evening.
2008-01-27 00:00:00.000 +0100,Mostly Cloudy,rain,0.1222222222222216,-2.2277777777777787,0.84,6.9552000000000005,207.0,14.9086,0.0,1025.7,Mostly cloudy throughout the day and windy starting in the morning continuing until night.
2006-04-10 00:00:00.000 +0200,Partly Cloudy,rain,10.42222222222222,10.42222222222222,0.62,16.985500000000002,150.0,15.826300000000002,0.0,1014.4,Mostly cloudy throughout the day.
2006-01-10 00:00:00.000 +0100,Mostly Cloudy,snow,-1.2055555555555566,-1.2055555555555566,0.85,3.0751,310.0,9.982,0.0,1033.17,Mostly cloudy until afternoon.
2015-03-06 00:00:00.000 +0100,Overcast,rain,3.816666666666665,-1.2999999999999998,0.64,28.1267,20.0,16.1,0.0,1026.22,Mostly cloudy until evening and breezy in the afternoon.
2013-09-03 00:00:00.000 +0200,Partly Cloudy,rain,13.433333333333335,13.433333333333335,0.72,6.6332,258.0,16.1,0.0,1021.88,Mostly cloudy until evening and breezy in the evening.
2008-03-13 00:00:00.000 +0100,Overcast,rain,9.377777777777778,6.922222222222223,0.8,17.001600000000003,290.0,9.982,0.0,1007.04,Mostly cloudy until evening and breezy starting in the morning continuing until afternoon.
2015-11-16 00:00:00.000 +0100,Overcast,rain,11.561111111111114,11.561111111111114,0.8,20.7368,271.0,15.826300000000002,0.0,1013.11,Mostly cloudy until evening and breezy starting overnight continuing until morning.
2010-02-27 00:00:00.000 +0100,Overcast,rain,8.28888888888889,5.277777777777779,0.9,19.5454,140.0,9.6761,0.0,999.56,Mostly cloudy until evening and windy starting in the morning continuing until afternoon.
2006-04-04 00:00:00.000 +0200,Partly Cloudy,rain,9.533333333333333,8.677777777777777,0.76,7.084000000000001,310.0,15.826300000000002,0.0,1013.49,Mostly cloudy until evening.
2006-12-21 00:00:00.000 +0100,Overcast,snow,-0.4388888888888885,-2.6166666666666667,0.92,6.262900000000001,172.0,10.0464,0.0,1032.22,Mostly cloudy until morning.
2006-08-31 00:00:00.000 +0200,Mostly Cloudy,rain,12.222222222222221,12.222222222222221,0.86,11.511500000000002,259.0,14.9086,0.0,1015.16,Mostly cloudy until night and breezy in the afternoon.
2008-03-02 00:00:00.000 +0100,Partly Cloudy,rain,6.783333333333334,3.1500000000000012,0.64,21.670600000000004,272.0,15.826300000000002,0.0,1003.68,Mostly cloudy until night and breezy in the evening.
2014-01-30 00:00:00.000 +0100,Partly Cloudy,snow,-5.616666666666666,-11.06111111111111,0.88,13.8782,130.0,9.6761,0.0,1017.68,Mostly cloudy until night and breezy overnight.
2015-05-10 00:00:00.000 +0200,Partly Cloudy,rain,16.522222222222226,16.522222222222226,0.68,6.2307000000000015,25.0,16.1,0.0,1017.08,Mostly cloudy until night and breezy starting in the afternoon continuing until evening.
2009-11-30 00:00:00.000 +0100,Mostly Cloudy,rain,5.0,1.8444444444444448,0.96,14.49,140.0,6.117999999999999,0.0,1015.9,Mostly cloudy until night and breezy starting in the afternoon continuing until night.
2009-03-05 00:00:00.000 +0100,Breezy and Mostly Cloudy,rain,8.333333333333334,4.494444444444446,0.76,28.98,150.0,16.1,0.0,1001.0,Mostly cloudy until night and breezy starting in the afternoon.
2009-06-11 00:00:00.000 +0200,Overcast,rain,17.777777777777782,17.777777777777782,0.9,14.49,80.0,9.982,0.0,1016.1,Mostly cloudy until night and breezy starting in the evening continuing until night.
2011-04-12 00:00:00.000 +0200,Mostly Cloudy,rain,8.38888888888889,7.5500000000000025,0.64,6.2951000000000015,192.0,15.826300000000002,0.0,1016.09,Mostly cloudy until night and breezy starting in the evening.
2006-05-27 00:00:00.000 +0200,Mostly Cloudy,rain,14.955555555555556,14.955555555555556,0.87,3.0589999999999997,351.0,15.8746,0.0,1019.26,Mostly cloudy until night and breezy starting in the morning continuing until afternoon.
2011-04-08 00:00:00.000 +0200,Overcast,rain,18.850000000000005,18.850000000000005,0.61,19.9801,251.0,15.826300000000002,0.0,1010.63,Mostly cloudy until night and breezy starting in the morning continuing until evening.
2012-02-16 00:00:00.000 +0100,Mostly Cloudy,snow,0.0,-5.355555555555556,0.85,20.93,250.0,16.1,0.0,1000.7,Mostly cloudy until night and breezy starting overnight continuing until morning.
2013-01-31 00:00:00.000 +0100,Partly Cloudy,rain,5.538888888888887,1.8166666666666684,0.85,19.5615,191.0,14.9086,0.0,1011.48,Mostly cloudy until night and windy starting in the morning continuing until afternoon.
2006-04-19 00:00:00.000 +0200,Overcast,rain,14.372222222222224,14.372222222222224,0.75,6.5366,67.0,15.826300000000002,0.0,1011.83,Mostly cloudy until night.
2016-03-23 00:00:00.000 +0100,Partly Cloudy,rain,2.2055555555555553,2.2055555555555553,0.83,2.9141000000000004,324.0,10.2074,0.0,1009.24,Overcast starting in the afternoon.
2008-11-21 00:00:00.000 +0100,Clear,rain,7.349999999999998,5.861111111111111,0.71,8.1949,196.0,9.982,0.0,0.0,Overcast starting in the morning.
2015-10-15 00:00:00.000 +0200,Mostly Cloudy,rain,11.6,11.6,0.87,14.6027,118.0,15.6009,0.0,1015.87,Overcast throughout the day and breezy in the afternoon.
2009-02-03 00:00:00.000 +0100,Overcast,rain,2.2222222222222223,-2.094444444444444,0.79,17.71,130.0,15.134000000000002,0.0,1015.5,Overcast throughout the day and breezy in the evening.
2009-02-12 00:00:00.000 +0100,Overcast,rain,1.1111111111111112,-4.550000000000002,0.82,25.76,330.0,16.1,0.0,1005.3,Overcast throughout the day and breezy in the morning.
2016-02-03 00:00:00.000 +0100,Overcast,rain,7.222222222222222,5.1944444444444455,0.99,10.722600000000002,173.0,8.1305,0.0,1018.23,Overcast throughout the day and breezy overnight.
2013-03-21 00:00:00.000 +0100,Mostly Cloudy,rain,9.81111111111111,7.538888888888887,0.56,16.3576,109.0,15.826300000000002,0.0,1006.71,Overcast throughout the day and breezy starting in the evening.
2016-04-24 00:00:00.000 +0200,Overcast,rain,12.8,12.8,0.89,17.0177,250.0,6.5688,0.0,1001.71,Overcast throughout the day and breezy starting in the morning continuing until evening.
2010-05-17 00:00:00.000 +0200,Overcast,rain,9.422222222222224,6.105555555555558,0.93,26.3718,292.0,6.3434,0.0,1001.85,Overcast throughout the day and breezy starting overnight continuing until afternoon.
2008-01-06 00:00:00.000 +0100,Overcast,snow,-2.7999999999999994,-9.81111111111111,0.82,27.5471,159.0,6.1663000000000014,0.0,1025.41,Overcast throughout the day and breezy starting overnight continuing until morning.
2006-04-13 00:00:00.000 +0200,Mostly Cloudy,rain,7.316666666666667,6.211111111111111,0.75,6.6654,326.0,15.8746,0.0,1007.07,Overcast throughout the day.
2006-06-04 00:00:00.000 +0200,Overcast,rain,11.688888888888886,11.688888888888886,0.96,6.2146,223.0,15.697500000000002,0.0,1013.59,Overcast until evening.
2014-12-26 00:00:00.000 +0100,Mostly Cloudy,rain,4.949999999999998,1.5277777777777777,0.7,16.180500000000002,290.0,9.982,0.0,1021.8,Overcast until morning.
2006-11-05 00:00:00.000 +0100,Overcast,rain,1.2055555555555566,-3.3222222222222224,0.96,17.436300000000006,250.0,3.751300000000001,0.0,1023.6,Overcast until night and breezy overnight.
2006-02-24 00:00:00.000 +0100,Overcast,rain,1.1055555555555567,-3.9444444444444446,0.92,20.865600000000004,30.0,6.117999999999999,0.0,1018.8,Overcast until night.
2006-01-08 00:00:00.000 +0100,Overcast,snow,-0.044444444444443496,-0.044444444444443496,0.96,3.7030000000000003,41.0,8.05,0.0,1033.65,Partly cloudy in the afternoon.
2006-10-09 00:00:00.000 +0200,Partly Cloudy,rain,9.394444444444442,8.711111111111112,0.93,6.279,339.0,14.9086,0.0,1023.76,Partly cloudy in the evening.
2006-02-06 00:00:00.000 +0100,Partly Cloudy,snow,-8.77222222222222,-14.027777777777779,0.76,10.7709,2.0,15.826300000000002,0.0,1027.09,Partly cloudy in the morning.
2011-03-07 00:00:00.000 +0100,Foggy,snow,-2.2000000000000006,-2.2000000000000006,0.99,3.3488,350.0,1.2236,0.0,1025.97,Partly cloudy overnight and breezy starting in the morning continuing until afternoon.
2006-07-09 00:00:00.000 +0200,Partly Cloudy,rain,17.38888888888889,17.38888888888889,0.89,3.2039,319.0,14.9569,0.0,1017.41,Partly cloudy overnight.
2008-08-15 00:00:00.000 +0200,Partly Cloudy,rain,23.711111111111123,23.711111111111123,0.67,6.601,88.0,15.826300000000002,0.0,1011.65,Partly cloudy starting in the afternoon and breezy in the afternoon.
2006-07-20 00:00:00.000 +0200,Clear,rain,20.12777777777778,20.12777777777778,0.72,3.3488,242.0,9.982,0.0,0.0,Partly cloudy starting in the afternoon continuing until evening.
2006-08-19 00:00:00.000 +0200,Partly Cloudy,rain,22.600000000000005,22.600000000000005,0.77,6.0536,266.0,15.826300000000002,0.0,1015.69,Partly cloudy starting in the afternoon continuing until night.
2006-04-09 00:00:00.000 +0200,Clear,rain,6.016666666666667,4.783333333333333,0.74,6.4078,163.0,15.826300000000002,0.0,1018.39,Partly cloudy starting in the afternoon.
2006-03-08 00:00:00.000 +0100,Partly Cloudy,snow,-2.827777777777777,-7.6722222222222225,0.68,14.023100000000005,342.0,15.826300000000002,0.0,1015.21,Partly cloudy starting in the evening continuing until night.
2008-05-28 00:00:00.000 +0200,Clear,rain,17.777777777777782,17.777777777777782,0.87,2.8014,171.0,15.826300000000002,0.0,1014.46,Partly cloudy starting in the evening.
2008-08-08 00:00:00.000 +0200,Partly Cloudy,rain,16.67222222222222,16.67222222222222,0.73,3.0268,350.0,15.826300000000002,0.0,1011.68,Partly cloudy starting in the morning and breezy in the evening.
2009-08-29 00:00:00.000 +0200,Clear,rain,22.777777777777782,22.777777777777782,0.62,6.44,180.0,16.1,0.0,1013.3,Partly cloudy starting in the morning and breezy starting in the afternoon continuing until evening.
2013-09-24 00:00:00.000 +0200,Clear,rain,14.955555555555556,14.955555555555556,0.72,25.0677,281.0,16.1,0.0,1014.47,Partly cloudy starting in the morning and breezy starting in the morning continuing until afternoon.
2006-12-27 00:00:00.000 +0100,Clear,snow,-5.844444444444443,-9.088888888888887,0.92,6.7942,219.0,8.05,0.0,1039.67,Partly cloudy starting in the morning continuing until afternoon.
2010-10-21 00:00:00.000 +0200,Partly Cloudy,rain,7.022222222222222,4.883333333333333,0.93,11.0768,260.0,9.982,0.0,1013.59,Partly cloudy starting in the morning continuing until evening and breezy in the afternoon.
2007-09-15 00:00:00.000 +0200,Clear,rain,11.511111111111115,11.511111111111115,0.86,3.0751,197.0,14.9086,0.0,1019.32,Partly cloudy starting in the morning continuing until evening and breezy starting in the afternoon continuing until evening.
2006-11-10 00:00:00.000 +0100,Clear,rain,6.716666666666669,3.916666666666665,0.82,14.7637,279.0,14.9086,0.0,1023.78,Partly cloudy starting in the morning continuing until evening and breezy starting in the morning continuing until afternoon.
2006-04-08 00:00:00.000 +0200,Partly Cloudy,rain,3.8000000000000016,2.2888888888888874,0.82,6.2146,270.0,15.7297,0.0,1017.32,Partly cloudy starting in the morning continuing until evening.
2011-04-10 00:00:00.000 +0200,Clear,rain,8.422222222222219,7.505555555555554,0.48,6.601,5.0,15.826300000000002,0.0,1016.15,Partly cloudy starting in the morning continuing until night and breezy starting in the afternoon continuing until evening.
2012-04-29 00:00:00.000 +0200,Clear,rain,17.777777777777782,17.777777777777782,0.58,11.27,140.0,16.1,0.0,1021.7,Partly cloudy starting in the morning continuing until night and breezy starting in the morning continuing until afternoon.
2006-12-08 00:00:00.000 +0100,Partly Cloudy,rain,5.088888888888887,2.4833333333333325,0.93,11.4471,149.0,7.776300000000001,0.0,1017.16,Partly cloudy starting in the morning continuing until night.
2006-04-25 00:00:00.000 +0200,Clear,rain,12.711111111111114,12.711111111111114,0.89,3.2522,169.0,15.826300000000002,0.0,1020.11,Partly cloudy starting in the morning.
2006-09-08 00:00:00.000 +0200,Clear,rain,16.666666666666668,16.666666666666668,0.81,10.9158,140.0,15.826300000000002,0.0,1016.58,Partly cloudy starting overnight and breezy in the afternoon.
2012-05-12 00:00:00.000 +0200,Partly Cloudy,rain,16.666666666666668,16.666666666666668,0.75,0.0,0.0,16.1,0.0,1022.9,Partly cloudy starting overnight and breezy starting in the evening.
2010-03-15 00:00:00.000 +0100,Clear,rain,0.8333333333333334,-3.166666666666666,0.77,13.9265,232.0,15.826300000000002,0.0,1015.93,Partly cloudy starting overnight and breezy starting in the morning continuing until afternoon.
2006-09-05 00:00:00.000 +0200,Clear,rain,22.222222222222218,22.222222222222218,0.68,14.49,270.0,9.982,0.0,0.0,Partly cloudy starting overnight continuing until afternoon and breezy in the afternoon.
2006-12-07 00:00:00.000 +0100,Clear,rain,6.5777777777777775,3.8666666666666667,0.87,13.9587,159.0,9.7566,0.0,1016.47,Partly cloudy starting overnight continuing until afternoon.
2008-02-16 00:00:00.000 +0100,Partly Cloudy,snow,-6.011111111111112,-10.894444444444444,0.83,11.3988,281.0,14.9086,0.0,1033.96,Partly cloudy starting overnight continuing until evening and breezy in the evening.
2009-10-30 00:00:00.000 +0100,Overcast,rain,8.333333333333334,6.427777777777778,0.8,11.27,10.0,15.134000000000002,0.0,1022.9,Partly cloudy starting overnight continuing until evening and breezy in the morning.
2008-12-21 00:00:00.000 +0100,Overcast,rain,3.355555555555555,-0.11111111111111073,0.89,14.1358,242.0,6.3434,0.0,1019.43,Partly cloudy starting overnight continuing until evening and breezy starting in the morning continuing until afternoon.
2007-02-01 00:00:00.000 +0100,Partly Cloudy,rain,0.5555555555555556,-3.5500000000000003,0.89,14.1519,200.0,15.826300000000002,0.0,1016.37,Partly cloudy starting overnight continuing until evening and breezy starting in the morning continuing until evening.
2011-04-09 00:00:00.000 +0200,Clear,rain,10.094444444444443,10.094444444444443,0.65,14.296800000000005,221.0,15.826300000000002,0.0,1010.08,Partly cloudy starting overnight continuing until evening and windy starting in the morning continuing until evening.
2007-12-04 00:00:00.000 +0100,Overcast,rain,5.627777777777778,2.244444444444444,0.86,17.0821,299.0,9.982,0.0,1003.12,Partly cloudy starting overnight continuing until evening.
2008-11-23 00:00:00.000 +0100,Clear,snow,-1.1333333333333329,-6.26111111111111,0.78,17.5651,279.0,15.8746,0.0,998.55,Partly cloudy starting overnight continuing until morning and breezy starting in the morning continuing until afternoon.
2006-03-21 00:00:00.000 +0100,Clear,rain,2.055555555555557,-0.9777777777777786,0.89,10.577700000000002,190.0,11.8013,0.0,1010.59,Partly cloudy starting overnight continuing until morning.
2012-07-16 00:00:00.000 +0200,Partly Cloudy,rain,16.544444444444444,16.544444444444444,0.79,11.0124,329.0,15.826300000000002,0.0,1016.13,Partly cloudy starting overnight continuing until night and breezy in the afternoon.
2012-02-29 00:00:00.000 +0100,Clear,rain,0.5555555555555556,-3.616666666666668,0.96,14.49,240.0,0.0,0.0,1011.8,Partly cloudy starting overnight continuing until night and breezy in the morning.
2009-03-18 00:00:00.000 +0100,Clear,rain,5.5555555555555545,1.1722222222222218,0.82,25.76,270.0,0.0,0.0,1020.8,Partly cloudy starting overnight continuing until night and windy starting in the morning continuing until afternoon.
2006-08-18 00:00:00.000 +0200,Clear,rain,21.550000000000004,21.550000000000004,0.81,6.391700000000001,152.0,15.826300000000002,0.0,1012.66,Partly cloudy starting overnight continuing until night.
2006-08-01 00:00:00.000 +0200,Partly Cloudy,rain,21.016666666666666,21.016666666666666,0.87,3.22,310.0,15.826300000000002,0.0,1012.02,Partly cloudy starting overnight.
2016-05-13 00:00:00.000 +0200,Overcast,rain,13.916666666666664,13.916666666666664,0.96,13.2503,257.0,8.05,0.0,998.15,Partly cloudy throughout the day and breezy in the afternoon.
2008-07-14 00:00:00.000 +0200,Mostly Cloudy,rain,23.711111111111123,23.711111111111123,0.53,3.1395,182.0,15.826300000000002,0.0,1010.84,Partly cloudy throughout the day and breezy in the evening.
2007-11-08 00:00:00.000 +0100,Overcast,rain,5.622222222222222,2.2388888888888894,0.76,17.0821,212.0,15.8746,0.0,1014.77,Partly cloudy throughout the day and breezy in the morning.
2007-09-09 00:00:00.000 +0200,Partly Cloudy,rain,12.405555555555555,12.405555555555555,0.83,11.0768,280.0,15.826300000000002,0.0,1014.22,Partly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2006-11-13 00:00:00.000 +0100,Partly Cloudy,rain,3.916666666666665,0.5333333333333338,0.85,14.3612,259.0,15.826300000000002,0.0,1011.52,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2006-11-02 00:00:00.000 +0100,Overcast,rain,6.111111111111112,3.2388888888888885,0.82,14.312900000000004,271.0,8.1305,0.0,1013.73,Partly cloudy throughout the day and breezy starting in the morning continuing until evening.
2006-03-29 00:00:00.000 +0200,Partly Cloudy,rain,9.522222222222222,9.522222222222222,0.88,2.6082000000000005,106.0,14.9086,0.0,1004.13,Partly cloudy throughout the day and breezy starting in the morning continuing until night.
2014-03-17 00:00:00.000 +0100,Breezy and Mostly Cloudy,rain,13.794444444444444,13.794444444444444,0.57,34.5667,309.0,16.1,0.0,1011.61,Partly cloudy throughout the day and windy starting in the morning continuing until afternoon.
2006-08-27 00:00:00.000 +0200,Partly Cloudy,rain,14.072222222222221,14.072222222222221,0.85,6.2468,318.0,15.826300000000002,0.0,1010.82,Partly cloudy until afternoon.
2013-10-18 00:00:00.000 +0200,Partly Cloudy,rain,8.155555555555559,5.7222222222222205,0.86,14.49,280.0,16.1,0.0,1015.64,Partly cloudy until evening and breezy in the afternoon.
2008-12-01 00:00:00.000 +0100,Mostly Cloudy,rain,5.994444444444443,3.1444444444444426,0.87,14.023100000000005,130.0,9.8049,0.0,1013.57,Partly cloudy until evening and breezy in the morning.
2009-03-10 00:00:00.000 +0100,Breezy and Overcast,rain,5.0,-0.11666666666666715,0.76,32.2,320.0,15.134000000000002,0.0,1008.4,Partly cloudy until evening and breezy overnight.
2007-01-12 00:00:00.000 +0100,Mostly Cloudy,rain,6.2333333333333325,3.4500000000000006,0.89,13.9104,209.0,11.9784,0.0,1015.5,Partly cloudy until evening and breezy starting in the morning continuing until afternoon.
2009-04-27 00:00:00.000 +0200,Partly Cloudy,rain,9.444444444444443,7.311111111111108,0.56,14.49,160.0,16.1,0.0,1022.9,Partly cloudy until evening and breezy starting in the morning continuing until evening.
2006-04-24 00:00:00.000 +0200,Partly Cloudy,rain,11.116666666666665,11.116666666666665,0.95,3.1717,268.0,6.2951000000000015,0.0,1017.04,Partly cloudy until evening.
2006-08-17 00:00:00.000 +0200,Partly Cloudy,rain,19.355555555555558,19.355555555555558,0.74,11.0124,139.0,15.826300000000002,0.0,1012.6,Partly cloudy until morning.
2012-05-24 00:00:00.000 +0200,Partly Cloudy,rain,15.555555555555555,15.555555555555555,0.93,6.44,300.0,16.1,0.0,1012.0,Partly cloudy until night and breezy in the afternoon.
2009-06-13 00:00:00.000 +0200,Partly Cloudy,rain,11.111111111111109,11.111111111111109,0.83,3.22,290.0,16.1,0.0,1019.3,Partly cloudy until night and breezy in the morning.
2007-03-04 00:00:00.000 +0100,Mostly Cloudy,rain,7.266666666666667,5.155555555555557,0.96,11.2217,250.0,9.982,0.0,1011.05,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2006-04-18 00:00:00.000 +0200,Partly Cloudy,rain,9.522222222222222,7.861111111111112,0.88,11.27,280.0,11.9784,0.0,1012.52,Partly cloudy until night.
2016-10-21 00:00:00.000 +0200,Drizzle,rain,9.494444444444447,7.216666666666669,0.84,15.7458,152.0,15.649200000000002,0.0,1015.75,Rain throughout the day.
2016-10-26 00:00:00.000 +0200,Light Rain,rain,13.0,13.0,0.87,10.448900000000002,165.0,0.0,0.0,1021.08,Rain until afternoon.
2016-10-22 00:00:00.000 +0200,Rain,rain,9.288888888888888,8.244444444444447,0.95,7.728,314.0,4.4919,0.0,1014.09,Rain until morning.
2014-12-21 00:00:00.000 +0100,Clear,rain,4.949999999999998,1.4499999999999995,0.87,16.7279,319.0,3.5420000000000007,0.0,0.0,Windy in the afternoon.
